,season,round,circuit_id,country,driver,nationality,constructor,podium,driver_points,driver_wins,driver_position,constructor_points,constructor_wins,constructor_position,driver_age
4672,2017,7,villeneuve,Canada,alonso,Spanish,mclaren,16,0,0,0,0,0,10,35
4673,2017,7,villeneuve,Canada,kvyat,Russian,toro_rosso,17,0,0,0,29,0,5,23
4674,2017,7,villeneuve,Canada,max_verstappen,Dutch,red_bull,18,0,0,0,112,0,3,19
4675,2017,7,villeneuve,Canada,massa,Brazilian,williams,19,0,0,0,22,0,6,36
4676,2017,7,villeneuve,Canada,sainz,Spanish,toro_rosso,20,0,0,0,29,0,5,22
4677,2017,8,BAK,Azerbaijan,ricciardo,Australian,red_bull,1,0,0,0,137,1,3,27
4678,2017,8,BAK,Azerbaijan,bottas,Finnish,mercedes,2,0,0,0,250,4,1,27
4679,2017,8,BAK,Azerbaijan,stroll,Canadian,williams,3,0,0,0,37,0,5,18
4680,2017,8,BAK,Azerbaijan,vettel,German,ferrari,4,0,0,0,226,3,2,29
4681,2017,8,BAK,Azerbaijan,hamilton,British,mercedes,5,0,0,0,250,4,1,32
4682,2017,8,BAK,Azerbaijan,ocon,French,force_india,6,0,0,0,79,0,4,20
4683,2017,8,BAK,Azerbaijan,kevin_magnussen,Danish,haas,7,0,0,0,21,0,7,24
4684,2017,8,BAK,Azerbaijan,sainz,Spanish,toro_rosso,8,0,0,0,33,0,6,22
4685,2017,8,BAK,Azerbaijan,alonso,Spanish,mclaren,9,0,0,0,2,0,10,35
4686,2017,8,BAK,Azerbaijan,wehrlein,German,sauber,10,0,0,0,5,0,9,22
4687,2017,8,BAK,Azerbaijan,ericsson,Swedish,sauber,11,0,0,0,5,0,9,26
4688,2017,8,BAK,Azerbaijan,vandoorne,Belgian,mclaren,12,0,0,0,2,0,10,25
4689,2017,8,BAK,Azerbaijan,grosjean,French,haas,13,0,0,0,21,0,7,31
4690,2017,8,BAK,Azerbaijan,raikkonen,Finnish,ferrari,14,0,0,0,226,3,2,37
4691,2017,8,BAK,Azerbaijan,perez,Mexican,force_india,15,0,0,0,79,0,4,27
4692,2017,8,BAK,Azerbaijan,massa,Brazilian,williams,16,0,0,0,37,0,5,36
4693,2017,8,BAK,Azerbaijan,hulkenberg,German,renault,17,0,0,0,18,0,8,29
4694,2017,8,BAK,Azerbaijan,max_verstappen,Dutch,red_bull,18,0,0,0,137,1,3,19
4695,2017,8,BAK,Azerbaijan,kvyat,Russian,toro_rosso,19,0,0,0,33,0,6,23
4696,2017,8,BAK,Azerbaijan,jolyon_palmer,British,renault,20,0,0,0,18,0,8,26
4697,2017,9,red_bull_ring,Austria,bottas,Finnish,mercedes,1,0,0,0,287,5,1,27
4698,2017,9,red_bull_ring,Austria,vettel,German,ferrari,2,0,0,0,254,3,2,30
4699,2017,9,red_bull_ring,Austria,ricciardo,Australian,red_bull,3,0,0,0,152,1,3,28
4700,2017,9,red_bull_ring,Austria,hamilton,British,mercedes,4,0,0,0,287,5,1,32
4701,2017,9,red_bull_ring,Austria,raikkonen,Finnish,ferrari,5,0,0,0,254,3,2,37
4702,2017,9,red_bull_ring,Austria,grosjean,French,haas,6,0,0,0,29,0,7,31
4703,2017,9,red_bull_ring,Austria,perez,Mexican,force_india,7,0,0,0,89,0,4,27
4704,2017,9,red_bull_ring,Austria,ocon,French,force_india,8,0,0,0,89,0,4,20
4705,2017,9,red_bull_ring,Austria,massa,Brazilian,williams,9,0,0,0,40,0,5,36
4706,2017,9,red_bull_ring,Austria,stroll,Canadian,williams,10,0,0,0,40,0,5,18
4707,2017,9,red_bull_ring,Austria,jolyon_palmer,British,renault,11,0,0,0,18,0,8,26
4708,2017,9,red_bull_ring,Austria,vandoorne,Belgian,mclaren,12,0,0,0,2,0,10,25
4709,2017,9,red_bull_ring,Austria,hulkenberg,German,renault,13,0,0,0,18,0,8,29
4710,2017,9,red_bull_ring,Austria,wehrlein,German,sauber,14,0,0,0,5,0,9,22
4711,2017,9,red_bull_ring,Austria,ericsson,Swedish,sauber,15,0,0,0,5,0,9,26
4712,2017,9,red_bull_ring,Austria,kvyat,Russian,toro_rosso,16,0,0,0,33,0,6,23
4713,2017,9,red_bull_ring,Austria,sainz,Spanish,toro_rosso,17,0,0,0,33,0,6,22
4714,2017,9,red_bull_ring,Austria,kevin_magnussen,Danish,haas,18,0,0,0,29,0,7,24
4715,2017,9,red_bull_ring,Austria,alonso,Spanish,mclaren,19,0,0,0,2,0,10,35
4716,2017,9,red_bull_ring,Austria,max_verstappen,Dutch,red_bull,20,0,0,0,152,1,3,19
4717,2017,10,silverstone,UK,hamilton,British,mercedes,1,0,0,0,330,6,1,32
4718,2017,10,silverstone,UK,bottas,Finnish,mercedes,2,0,0,0,330,6,1,27
4719,2017,10,silverstone,UK,raikkonen,Finnish,ferrari,3,0,0,0,275,3,2,37
4720,2017,10,silverstone,UK,max_verstappen,Dutch,red_bull,4,0,0,0,174,1,3,19
4721,2017,10,silverstone,UK,ricciardo,Australian,red_bull,5,0,0,0,174,1,3,28
4722,2017,10,silverstone,UK,hulkenberg,German,renault,6,0,0,0,26,0,8,29
4723,2017,10,silverstone,UK,vettel,German,ferrari,7,0,0,0,275,3,2,30
4724,2017,10,silverstone,UK,ocon,French,force_india,8,0,0,0,95,0,4,20
4725,2017,10,silverstone,UK,perez,Mexican,force_india,9,0,0,0,95,0,4,27
4726,2017,10,silverstone,UK,massa,Brazilian,williams,10,0,0,0,41,0,5,36
4727,2017,10,silverstone,UK,vandoorne,Belgian,mclaren,11,0,0,0,2,0,10,25
4728,2017,10,silverstone,UK,kevin_magnussen,Danish,haas,12,0,0,0,29,0,7,24
4729,2017,10,silverstone,UK,grosjean,French,haas,13,0,0,0,29,0,7,31
4730,2017,10,silverstone,UK,ericsson,Swedish,sauber,14,0,0,0,5,0,9,26
4731,2017,10,silverstone,UK,kvyat,Russian,toro_rosso,15,0,0,0,33,0,6,23
4732,2017,10,silverstone,UK,stroll,Canadian,williams,16,0,0,0,41,0,5,18
4733,2017,10,silverstone,UK,wehrlein,German,sauber,17,0,0,0,5,0,9,22
4734,2017,10,silverstone,UK,alonso,Spanish,mclaren,18,0,0,0,2,0,10,35
4735,2017,10,silverstone,UK,sainz,Spanish,toro_rosso,19,0,0,0,33,0,6,22
4736,2017,10,silverstone,UK,jolyon_palmer,British,renault,20,0,0,0,26,0,8,26
4737,2017,11,hungaroring,Hungary,vettel,German,ferrari,1,0,0,0,318,4,2,30
4738,2017,11,hungaroring,Hungary,raikkonen,Finnish,ferrari,2,0,0,0,318,4,2,37
4739,2017,11,hungaroring,Hungary,bottas,Finnish,mercedes,3,0,0,0,357,6,1,27
4740,2017,11,hungaroring,Hungary,hamilton,British,mercedes,4,0,0,0,357,6,1,32
4741,2017,11,hungaroring,Hungary,max_verstappen,Dutch,red_bull,5,0,0,0,184,1,3,19
4742,2017,11,hungaroring,Hungary,alonso,Spanish,mclaren,6,0,0,0,11,0,9,36
4743,2017,11,hungaroring,Hungary,sainz,Spanish,toro_rosso,7,0,0,0,39,0,6,22
4744,2017,11,hungaroring,Hungary,perez,Mexican,force_india,8,0,0,0,101,0,4,27
4745,2017,11,hungaroring,Hungary,ocon,French,force_india,9,0,0,0,101,0,4,20
4746,2017,11,hungaroring,Hungary,vandoorne,Belgian,mclaren,10,0,0,0,11,0,9,25
4747,2017,11,hungaroring,Hungary,kvyat,Russian,toro_rosso,11,0,0,0,39,0,6,23
4748,2017,11,hungaroring,Hungary,jolyon_palmer,British,renault,12,0,0,0,26,0,8,26
4749,2017,11,hungaroring,Hungary,kevin_magnussen,Danish,haas,13,0,0,0,29,0,7,24
4750,2017,11,hungaroring,Hungary,stroll,Canadian,williams,14,0,0,0,41,0,5,18
4751,2017,11,hungaroring,Hungary,wehrlein,German,sauber,15,0,0,0,5,0,10,22
4752,2017,11,hungaroring,Hungary,ericsson,Swedish,sauber,16,0,0,0,5,0,10,26
4753,2017,11,hungaroring,Hungary,hulkenberg,German,renault,17,0,0,0,26,0,8,29
4754,2017,11,hungaroring,Hungary,resta,British,williams,18,0,0,0,41,0,5,31
4755,2017,11,hungaroring,Hungary,grosjean,French,haas,19,0,0,0,29,0,7,31
4756,2017,11,hungaroring,Hungary,ricciardo,Australian,red_bull,20,0,0,0,184,1,3,28
4757,2017,12,spa,Belgium,hamilton,British,mercedes,1,0,0,0,392,7,1,32
4758,2017,12,spa,Belgium,vettel,German,ferrari,2,0,0,0,348,4,2,30
4759,2017,12,spa,Belgium,ricciardo,Australian,red_bull,3,0,0,0,199,1,3,28
4760,2017,12,spa,Belgium,raikkonen,Finnish,ferrari,4,0,0,0,348,4,2,37
4761,2017,12,spa,Belgium,bottas,Finnish,mercedes,5,0,0,0,392,7,1,27
4762,2017,12,spa,Belgium,hulkenberg,German,renault,6,0,0,0,34,0,8,30
4763,2017,12,spa,Belgium,grosjean,French,haas,7,0,0,0,35,0,7,31
4764,2017,12,spa,Belgium,massa,Brazilian,williams,8,0,0,0,45,0,5,36
4765,2017,12,spa,Belgium,ocon,French,force_india,9,0,0,0,103,0,4,20
4766,2017,12,spa,Belgium,sainz,Spanish,toro_rosso,10,0,0,0,40,0,6,22
4767,2017,12,spa,Belgium,stroll,Canadian,williams,11,0,0,0,45,0,5,18
4768,2017,12,spa,Belgium,kvyat,Russian,toro_rosso,12,0,0,0,40,0,6,23
4769,2017,12,spa,Belgium,jolyon_palmer,British,renault,13,0,0,0,34,0,8,26
4770,2017,12,spa,Belgium,vandoorne,Belgian,mclaren,14,0,0,0,11,0,9,25
4771,2017,12,spa,Belgium,kevin_magnussen,Danish,haas,15,0,0,0,35,0,7,24
4772,2017,12,spa,Belgium,ericsson,Swedish,sauber,16,0,0,0,5,0,10,26
4773,2017,12,spa,Belgium,perez,Mexican,force_india,17,0,0,0,103,0,4,27
4774,2017,12,spa,Belgium,alonso,Spanish,mclaren,18,0,0,0,11,0,9,36
4775,2017,12,spa,Belgium,max_verstappen,Dutch,red_bull,19,0,0,0,199,1,3,19
4776,2017,12,spa,Belgium,wehrlein,German,sauber,20,0,0,0,5,0,10,22
4777,2017,13,monza,Italy,hamilton,British,mercedes,1,0,0,0,435,8,1,32
4778,2017,13,monza,Italy,bottas,Finnish,mercedes,2,0,0,0,435,8,1,28
4779,2017,13,monza,Italy,vettel,German,ferrari,3,0,0,0,373,4,2,30
4780,2017,13,monza,Italy,ricciardo,Australian,red_bull,4,0,0,0,212,1,3,28
4781,2017,13,monza,Italy,raikkonen,Finnish,ferrari,5,0,0,0,373,4,2,37
4782,2017,13,monza,Italy,ocon,French,force_india,6,0,0,0,113,0,4,20
4783,2017,13,monza,Italy,stroll,Canadian,williams,7,0,0,0,55,0,5,18
4784,2017,13,monza,Italy,massa,Brazilian,williams,8,0,0,0,55,0,5,36
4785,2017,13,monza,Italy,perez,Mexican,force_india,9,0,0,0,113,0,4,27
4786,2017,13,monza,Italy,max_verstappen,Dutch,red_bull,10,0,0,0,212,1,3,19
4787,2017,13,monza,Italy,kevin_magnussen,Danish,haas,11,0,0,0,35,0,7,24
4788,2017,13,monza,Italy,kvyat,Russian,toro_rosso,12,0,0,0,40,0,6,23
4789,2017,13,monza,Italy,hulkenberg,German,renault,13,0,0,0,34,0,8,30
4790,2017,13,monza,Italy,sainz,Spanish,toro_rosso,14,0,0,0,40,0,6,23
4791,2017,13,monza,Italy,grosjean,French,haas,15,0,0,0,35,0,7,31
4792,2017,13,monza,Italy,wehrlein,German,sauber,16,0,0,0,5,0,10,22
4793,2017,13,monza,Italy,alonso,Spanish,mclaren,17,0,0,0,11,0,9,36
4794,2017,13,monza,Italy,ericsson,Swedish,sauber,18,0,0,0,5,0,10,27
4795,2017,13,monza,Italy,vandoorne,Belgian,mclaren,19,0,0,0,11,0,9,25
4796,2017,13,monza,Italy,jolyon_palmer,British,renault,20,0,0,0,34,0,8,26
4797,2017,14,marina_bay,Singapore,hamilton,British,mercedes,1,0,0,0,475,9,1,32
4798,2017,14,marina_bay,Singapore,ricciardo,Australian,red_bull,2,0,0,0,230,1,3,28
4799,2017,14,marina_bay,Singapore,bottas,Finnish,mercedes,3,0,0,0,475,9,1,28
4800,2017,14,marina_bay,Singapore,sainz,Spanish,toro_rosso,4,0,0,0,52,0,6,23
4801,2017,14,marina_bay,Singapore,perez,Mexican,force_india,5,0,0,0,124,0,4,27
4802,2017,14,marina_bay,Singapore,jolyon_palmer,British,renault,6,0,0,0,42,0,7,26
4803,2017,14,marina_bay,Singapore,vandoorne,Belgian,mclaren,7,0,0,0,17,0,9,25
4804,2017,14,marina_bay,Singapore,stroll,Canadian,williams,8,0,0,0,59,0,5,18
4805,2017,14,marina_bay,Singapore,grosjean,French,haas,9,0,0,0,37,0,8,31
4806,2017,14,marina_bay,Singapore,ocon,French,force_india,10,0,0,0,124,0,4,21
4807,2017,14,marina_bay,Singapore,massa,Brazilian,williams,11,0,0,0,59,0,5,36
4808,2017,14,marina_bay,Singapore,wehrlein,German,sauber,12,0,0,0,5,0,10,22
4809,2017,14,marina_bay,Singapore,kevin_magnussen,Danish,haas,13,0,0,0,37,0,8,24
4810,2017,14,marina_bay,Singapore,hulkenberg,German,renault,14,0,0,0,42,0,7,30
4811,2017,14,marina_bay,Singapore,ericsson,Swedish,sauber,15,0,0,0,5,0,10,27
4812,2017,14,marina_bay,Singapore,kvyat,Russian,toro_rosso,16,0,0,0,52,0,6,23
4813,2017,14,marina_bay,Singapore,alonso,Spanish,mclaren,17,0,0,0,17,0,9,36
4814,2017,14,marina_bay,Singapore,vettel,German,ferrari,18,0,0,0,373,4,2,30
4815,2017,14,marina_bay,Singapore,max_verstappen,Dutch,red_bull,19,0,0,0,230,1,3,19
4816,2017,14,marina_bay,Singapore,raikkonen,Finnish,ferrari,20,0,0,0,373,4,2,37
4817,2017,15,sepang,Malaysia,max_verstappen,Dutch,red_bull,1,0,0,0,270,2,3,20
4818,2017,15,sepang,Malaysia,hamilton,British,mercedes,2,0,0,0,503,9,1,32
4819,2017,15,sepang,Malaysia,ricciardo,Australian,red_bull,3,0,0,0,270,2,3,28
4820,2017,15,sepang,Malaysia,vettel,German,ferrari,4,0,0,0,385,4,2,30
4821,2017,15,sepang,Malaysia,bottas,Finnish,mercedes,5,0,0,0,503,9,1,28
4822,2017,15,sepang,Malaysia,perez,Mexican,force_india,6,0,0,0,133,0,4,27
4823,2017,15,sepang,Malaysia,vandoorne,Belgian,mclaren,7,0,0,0,23,0,9,25
4824,2017,15,sepang,Malaysia,stroll,Canadian,williams,8,0,0,0,65,0,5,18
4825,2017,15,sepang,Malaysia,massa,Brazilian,williams,9,0,0,0,65,0,5,36
4826,2017,15,sepang,Malaysia,ocon,French,force_india,10,0,0,0,133,0,4,21
4827,2017,15,sepang,Malaysia,alonso,Spanish,mclaren,11,0,0,0,23,0,9,36
4828,2017,15,sepang,Malaysia,kevin_magnussen,Danish,haas,12,0,0,0,37,0,8,24
4829,2017,15,sepang,Malaysia,grosjean,French,haas,13,0,0,0,37,0,8,31
4830,2017,15,sepang,Malaysia,gasly,French,toro_rosso,14,0,0,0,52,0,6,21
4831,2017,15,sepang,Malaysia,jolyon_palmer,British,renault,15,0,0,0,42,0,7,26
4832,2017,15,sepang,Malaysia,hulkenberg,German,renault,16,0,0,0,42,0,7,30
4833,2017,15,sepang,Malaysia,wehrlein,German,sauber,17,0,0,0,5,0,10,22
4834,2017,15,sepang,Malaysia,ericsson,Swedish,sauber,18,0,0,0,5,0,10,27
4835,2017,15,sepang,Malaysia,sainz,Spanish,toro_rosso,19,0,0,0,52,0,6,23
4836,2017,15,sepang,Malaysia,raikkonen,Finnish,ferrari,20,0,0,0,385,4,2,37
4837,2017,16,suzuka,Japan,hamilton,British,mercedes,1,0,0,0,540,10,1,32
4838,2017,16,suzuka,Japan,max_verstappen,Dutch,red_bull,2,0,0,0,303,2,3,20
4839,2017,16,suzuka,Japan,ricciardo,Australian,red_bull,3,0,0,0,303,2,3,28
4840,2017,16,suzuka,Japan,bottas,Finnish,mercedes,4,0,0,0,540,10,1,28
4841,2017,16,suzuka,Japan,raikkonen,Finnish,ferrari,5,0,0,0,395,4,2,37
4842,2017,16,suzuka,Japan,ocon,French,force_india,6,0,0,0,147,0,4,21
4843,2017,16,suzuka,Japan,perez,Mexican,force_india,7,0,0,0,147,0,4,27
4844,2017,16,suzuka,Japan,kevin_magnussen,Danish,haas,8,0,0,0,43,0,7,25
4845,2017,16,suzuka,Japan,grosjean,French,haas,9,0,0,0,43,0,7,31
4846,2017,16,suzuka,Japan,massa,Brazilian,williams,10,0,0,0,66,0,5,36
4847,2017,16,suzuka,Japan,alonso,Spanish,mclaren,11,0,0,0,23,0,9,36
4848,2017,16,suzuka,Japan,jolyon_palmer,British,renault,12,0,0,0,42,0,8,26
4849,2017,16,suzuka,Japan,gasly,French,toro_rosso,13,0,0,0,52,0,6,21
4850,2017,16,suzuka,Japan,vandoorne,Belgian,mclaren,14,0,0,0,23,0,9,25
4851,2017,16,suzuka,Japan,wehrlein,German,sauber,15,0,0,0,5,0,10,22
4852,2017,16,suzuka,Japan,stroll,Canadian,williams,16,0,0,0,66,0,5,18
4853,2017,16,suzuka,Japan,hulkenberg,German,renault,17,0,0,0,42,0,8,30
4854,2017,16,suzuka,Japan,ericsson,Swedish,sauber,18,0,0,0,5,0,10,27
4855,2017,16,suzuka,Japan,vettel,German,ferrari,19,0,0,0,395,4,2,30
4856,2017,16,suzuka,Japan,sainz,Spanish,toro_rosso,20,0,0,0,52,0,6,23
4857,2017,17,americas,USA,hamilton,British,mercedes,1,0,0,0,575,11,1,32
4858,2017,17,americas,USA,vettel,German,ferrari,2,0,0,0,428,4,2,30
4859,2017,17,americas,USA,raikkonen,Finnish,ferrari,3,0,0,0,428,4,2,38
4860,2017,17,americas,USA,max_verstappen,Dutch,red_bull,4,0,0,0,315,2,3,20
4861,2017,17,americas,USA,bottas,Finnish,mercedes,5,0,0,0,575,11,1,28
4862,2017,17,americas,USA,ocon,French,force_india,6,0,0,0,159,0,4,21
4863,2017,17,americas,USA,sainz,Spanish,renault,7,0,0,0,48,0,7,23
4864,2017,17,americas,USA,perez,Mexican,force_india,8,0,0,0,159,0,4,27
4865,2017,17,americas,USA,massa,Brazilian,williams,9,0,0,0,68,0,5,36
4866,2017,17,americas,USA,kvyat,Russian,toro_rosso,10,0,0,0,53,0,6,23
4867,2017,17,americas,USA,stroll,Canadian,williams,11,0,0,0,68,0,5,18
4868,2017,17,americas,USA,vandoorne,Belgian,mclaren,12,0,0,0,23,0,9,25
4869,2017,17,americas,USA,brendon_hartley,New Zealander,toro_rosso,13,0,0,0,53,0,6,27
4870,2017,17,americas,USA,grosjean,French,haas,14,0,0,0,43,0,8,31
4871,2017,17,americas,USA,ericsson,Swedish,sauber,15,0,0,0,5,0,10,27
4872,2017,17,americas,USA,kevin_magnussen,Danish,haas,16,0,0,0,43,0,8,25
4873,2017,17,americas,USA,alonso,Spanish,mclaren,17,0,0,0,23,0,9,36
4874,2017,17,americas,USA,ricciardo,Australian,red_bull,18,0,0,0,315,2,3,28
4875,2017,17,americas,USA,wehrlein,German,sauber,19,0,0,0,5,0,10,23
4876,2017,17,americas,USA,hulkenberg,German,renault,20,0,0,0,48,0,7,30
4877,2017,18,rodriguez,Mexico,max_verstappen,Dutch,red_bull,1,0,0,0,340,3,3,20
4878,2017,18,rodriguez,Mexico,bottas,Finnish,mercedes,2,0,0,0,595,11,1,28
4879,2017,18,rodriguez,Mexico,raikkonen,Finnish,ferrari,3,0,0,0,455,4,2,38
4880,2017,18,rodriguez,Mexico,vettel,German,ferrari,4,0,0,0,455,4,2,30
4881,2017,18,rodriguez,Mexico,ocon,French,force_india,5,0,0,0,175,0,4,21
4882,2017,18,rodriguez,Mexico,stroll,Canadian,williams,6,0,0,0,76,0,5,19
4883,2017,18,rodriguez,Mexico,perez,Mexican,force_india,7,0,0,0,175,0,4,27
4884,2017,18,rodriguez,Mexico,kevin_magnussen,Danish,haas,8,0,0,0,47,0,8,25
4885,2017,18,rodriguez,Mexico,hamilton,British,mercedes,9,0,0,0,595,11,1,32
4886,2017,18,rodriguez,Mexico,alonso,Spanish,mclaren,10,0,0,0,24,0,9,36
4887,2017,18,rodriguez,Mexico,massa,Brazilian,williams,11,0,0,0,76,0,5,36
4888,2017,18,rodriguez,Mexico,vandoorne,Belgian,mclaren,12,0,0,0,24,0,9,25
4889,2017,18,rodriguez,Mexico,gasly,French,toro_rosso,13,0,0,0,53,0,6,21
4890,2017,18,rodriguez,Mexico,wehrlein,German,sauber,14,0,0,0,5,0,10,23
4891,2017,18,rodriguez,Mexico,grosjean,French,haas,15,0,0,0,47,0,8,31
4892,2017,18,rodriguez,Mexico,sainz,Spanish,renault,16,0,0,0,48,0,7,23
4893,2017,18,rodriguez,Mexico,ericsson,Swedish,sauber,17,0,0,0,5,0,10,27
4894,2017,18,rodriguez,Mexico,brendon_hartley,New Zealander,toro_rosso,18,0,0,0,53,0,6,27
4895,2017,18,rodriguez,Mexico,hulkenberg,German,renault,19,0,0,0,48,0,7,30
4896,2017,18,rodriguez,Mexico,ricciardo,Australian,red_bull,20,0,0,0,340,3,3,28
4897,2017,19,interlagos,Brazil,vettel,German,ferrari,1,0,0,0,495,5,2,30
4898,2017,19,interlagos,Brazil,bottas,Finnish,mercedes,2,0,0,0,625,11,1,28
4899,2017,19,interlagos,Brazil,raikkonen,Finnish,ferrari,3,0,0,0,495,5,2,38
4900,2017,19,interlagos,Brazil,hamilton,British,mercedes,4,0,0,0,625,11,1,32
4901,2017,19,interlagos,Brazil,max_verstappen,Dutch,red_bull,5,0,0,0,358,3,3,20
4902,2017,19,interlagos,Brazil,ricciardo,Australian,red_bull,6,0,0,0,358,3,3,28
4903,2017,19,interlagos,Brazil,massa,Brazilian,williams,7,0,0,0,82,0,5,36
4904,2017,19,interlagos,Brazil,alonso,Spanish,mclaren,8,0,0,0,28,0,9,36
4905,2017,19,interlagos,Brazil,perez,Mexican,force_india,9,0,0,0,177,0,4,27
4906,2017,19,interlagos,Brazil,hulkenberg,German,renault,10,0,0,0,49,0,7,30
4907,2017,19,interlagos,Brazil,sainz,Spanish,renault,11,0,0,0,49,0,7,23
4908,2017,19,interlagos,Brazil,gasly,French,toro_rosso,12,0,0,0,53,0,6,21
4909,2017,19,interlagos,Brazil,ericsson,Swedish,sauber,13,0,0,0,5,0,10,27
4910,2017,19,interlagos,Brazil,wehrlein,German,sauber,14,0,0,0,5,0,10,23
4911,2017,19,interlagos,Brazil,grosjean,French,haas,15,0,0,0,47,0,8,31
4912,2017,19,interlagos,Brazil,stroll,Canadian,williams,16,0,0,0,82,0,5,19
4913,2017,19,interlagos,Brazil,brendon_hartley,New Zealander,toro_rosso,17,0,0,0,53,0,6,28
4914,2017,19,interlagos,Brazil,ocon,French,force_india,18,0,0,0,177,0,4,21
4915,2017,19,interlagos,Brazil,vandoorne,Belgian,mclaren,19,0,0,0,28,0,9,25
4916,2017,19,interlagos,Brazil,kevin_magnussen,Danish,haas,20,0,0,0,47,0,8,25
4917,2017,20,yas_marina,UAE,bottas,Finnish,mercedes,1,0,0,0,668,12,1,28
4918,2017,20,yas_marina,UAE,hamilton,British,mercedes,2,0,0,0,668,12,1,32
4919,2017,20,yas_marina,UAE,vettel,German,ferrari,3,0,0,0,522,5,2,30
4920,2017,20,yas_marina,UAE,raikkonen,Finnish,ferrari,4,0,0,0,522,5,2,38
4921,2017,20,yas_marina,UAE,max_verstappen,Dutch,red_bull,5,0,0,0,368,3,3,20
4922,2017,20,yas_marina,UAE,hulkenberg,German,renault,6,0,0,0,57,0,6,30
4923,2017,20,yas_marina,UAE,perez,Mexican,force_india,7,0,0,0,187,0,4,27
4924,2017,20,yas_marina,UAE,ocon,French,force_india,8,0,0,0,187,0,4,21
4925,2017,20,yas_marina,UAE,alonso,Spanish,mclaren,9,0,0,0,30,0,9,36
4926,2017,20,yas_marina,UAE,massa,Brazilian,williams,10,0,0,0,83,0,5,36
4927,2017,20,yas_marina,UAE,grosjean,French,haas,11,0,0,0,47,0,8,31
4928,2017,20,yas_marina,UAE,vandoorne,Belgian,mclaren,12,0,0,0,30,0,9,25
4929,2017,20,yas_marina,UAE,kevin_magnussen,Danish,haas,13,0,0,0,47,0,8,25
4930,2017,20,yas_marina,UAE,wehrlein,German,sauber,14,0,0,0,5,0,10,23
4931,2017,20,yas_marina,UAE,brendon_hartley,New Zealander,toro_rosso,15,0,0,0,53,0,7,28
4932,2017,20,yas_marina,UAE,gasly,French,toro_rosso,16,0,0,0,53,0,7,21
4933,2017,20,yas_marina,UAE,ericsson,Swedish,sauber,17,0,0,0,5,0,10,27
4934,2017,20,yas_marina,UAE,stroll,Canadian,williams,18,0,0,0,83,0,5,19
4935,2017,20,yas_marina,UAE,sainz,Spanish,renault,19,0,0,0,57,0,6,23
4936,2017,20,yas_marina,UAE,ricciardo,Australian,red_bull,20,0,0,0,368,3,3,28
4937,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4938,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4939,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4940,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4941,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4942,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4943,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4944,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4945,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4946,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4947,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4948,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4949,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4950,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4951,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4952,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4953,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4954,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4955,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4956,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4957,2018,1,albert_park,Australia,vettel,German,ferrari,1,25,1,1,40,1,1,30
4958,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4959,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4960,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4961,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4962,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4963,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4964,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4965,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4966,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4967,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
4968,2018,1,albert_park,Australia,hamilton,British,mercedes,2,18,0,2,22,0,2,33
